title_ru,page_num,title_en,href
Покемон: Пикачу в поисках сокровищ!,313,Pokemon: Pikachu no Kirakira Daisousaku!,https://shikimori.one/animes/6555-pokemon-pikachu-no-kirakira-daisousaku
Принцесса-шпионка: Спецвыпуски,313,Princess Principal Picture Drama,https://shikimori.one/animes/36485-princess-principal-picture-drama
Клинок королевы 3: Восстание,313,Queen's Blade: Rebellion,https://shikimori.one/animes/11859-queen-s-blade-rebellion
Священные звери: Ангельские Хроники,313,Saint Beast: Kouin Jojishi Tenshi Tan,https://shikimori.one/animes/2153-saint-beast-kouin-jojishi-tenshi-tan
Знаменитые сказки мира: Волшебная лампа Аладдина,313,Sekai Meisaku Douwa: Aladdin to Mahou no Lamp,https://shikimori.one/animes/3757-sekai-meisaku-douwa-aladdin-to-mahou-no-lamp
Вторжение гигантов: Оборона «Skytree»,313,Shingeki no Kyotou,https://shikimori.one/animes/35122-shingeki-no-kyotou
Сол Бьянка,313,Sol Bianca,https://shikimori.one/animes/1443-sol-bianca
Уличный боец IV,313,Super Street Fighter IV,https://shikimori.one/animes/8026-super-street-fighter-iv
Путешествие Тэцуко,313,Tetsuko no Tabi,https://shikimori.one/animes/2552-tetsuko-no-tabi
Искусственный отбор,313,Triage X,https://shikimori.one/animes/z26443-triage-x
Усавич 5,313,Usavich V,https://shikimori.one/animes/16347-usavich-v
Кровавое небо,313,Xue Se Cang Qiong,https://shikimori.one/animes/36762-xue-se-cang-qiong
Космический воин Зеро: Гайдэн,313,Young Herlock wo Oe! Cosmo Warrior Zero Gaiden,https://shikimori.one/animes/1677-young-herlock-wo-oe-cosmo-warrior-zero-gaiden
Амантю! Морской мир,313,Amanchu!: Upyopyo Dive Tsukkome! Umi no Sekai!,https://shikimori.one/animes/39709-amanchu-upyopyo-dive-tsukkome-umi-no-sekai
Типичный супермен,315,Kyuukyoku Choujin R,https://shikimori.one/animes/6796-kyuukyoku-choujin-r
Меха-воины: Месть Хроноса,315,Machine Robo: Cronos no Dai Gyakushuu,https://shikimori.one/animes/3676-machine-robo-cronos-no-dai-gyakushuu
Макросс II: Влюблённые вновь,315,Macross II: Lovers Again,https://shikimori.one/animes/1262-macross-ii-lovers-again
Непутёвый ученик в школе магии: Спецвыпуски,315,Mahouka Koukou no Rettousei: Yoku Wakaru Mahouka!,https://shikimori.one/animes/z23341-mahouka-koukou-no-rettousei-yoku-wakaru-mahouka
,315,,https://shikimori.one/animes/40464-mobile-suit-gundam-hikaru-inochi-chronicle-u-c
,315,,https://shikimori.one/animes/34239-mutsugo-to-ouma-no-monogatari
Ниндзя Хаттори-кун (2012),315,Ninja Hattori-kun (2012),https://shikimori.one/animes/18845-ninja-hattori-kun-2012
Супермалыш (1983),315,Perman (1983),https://shikimori.one/animes/11595-perman-1983
Покемон: Наилучших благ! 2 — Приключения на островах Деколора,315,Pokemon Best Wishes! Season 2: Decolora Adventure,https://shikimori.one/animes/17873-pokemon-best-wishes-season-2-decolora-adventure
Покемон: Фестиваль привидений Пикачу,315,Pokemon: Pikachu no Obake Carnival,https://shikimori.one/animes/5844-pokemon-pikachu-no-obake-carnival
Цветок вечности: Воспоминания о Камогаве,315,Rinne no Lagrange: Kamogawa Memoria,https://shikimori.one/animes/14675-rinne-no-lagrange-kamogawa-memoria
Девочки-роботы Z: Спешлы,315,Robot Girls Z Specials,https://shikimori.one/animes/24763-robot-girls-z-specials
Войны Сакуры: Нью-Йорк,315,Sakura Taisen: New York,https://shikimori.one/animes/2168-sakura-taisen-new-york
"Девушки, покоряющие новые горизонты",315,Shoujo-tachi wa Kouya wo Mezasu,https://shikimori.one/animes/31914-shoujo-tachi-wa-kouya-wo-mezasu
Молчаливый Мобиус,315,Silent Möbius: The Motion Picture,https://shikimori.one/animes/2099-silent-m-bius-the-motion-picture
,315,,https://shikimori.one/animes/7522-taichi-senjimon
Ультрамен,315,The☆Ultraman,https://shikimori.one/animes/3444-the-ultraman
Токийский гуль: Перерождение 2,315,Tokyo Ghoul:re 2nd Season,https://shikimori.one/animes/37799-tokyo-ghoul-re-2nd-season
Хамтаро OVA-3,315,Tottoko Hamtarou OVA 3: Hamuchanzu to Niji no Kuni no Oujisama - Sekai de Ichiban no Takaramono,https://shikimori.one/animes/8965-tottoko-hamtarou-ova-3-hamuchanzu-to-niji-no-kuni-no-oujisama-sekai-de-ichiban-no-takaramono
Хамтаро,315,Tottoko Hamtarou OVA 4: Hamuchanzu no Mezase! Hamuhamu Kin Medal - Hashire! Hashire! Daisakusen,https://shikimori.one/animes/8966-tottoko-hamtarou-ova-4-hamuchanzu-no-mezase-hamuhamu-kin-medal-hashire-hashire-daisakusen
Юрский период!,317,Jurassic!,https://shikimori.one/animes/40180-jurassic
Парни из магазинчика,317,Konbini Kareshi,https://shikimori.one/animes/35434-konbini-kareshi
Охота на кита,317,Kujiratori,https://shikimori.one/animes/2895-kujiratori
Мари и Гали,317,Marie & Gali,https://shikimori.one/animes/6130-marie-gali
Пожарный,317,Me gumi no Daigo: Kajiba no Baka Yarou,https://shikimori.one/animes/3147-me-gumi-no-daigo-kajiba-no-baka-yarou
Моя жизнь,317,My Life,https://shikimori.one/animes/16690-my-life
Замужняя девушка-волшебница,317,Okusama wa Mahou Shoujo,https://shikimori.one/animes/614-okusama-wa-mahou-shoujo
Сочная морковка 2: Делюкс,317,Pia Carrot e Youkoso!! 2 DX,https://shikimori.one/animes/215-pia-carrot-e-youkoso-2-dx
Пика-Дон,317,Pika Don,https://shikimori.one/animes/7117-pika-don
Покемон: Великий сбор тренеров,317,Pokemon Masters: Trainers Great Gathering Special Animation,https://shikimori.one/animes/40143-pokemon-masters-trainers-great-gathering-special-animation
"Покемон XY: Хупа, беда покемонов",317,Pokemon XY: Odemashi Ko Majin Hoopa,https://shikimori.one/animes/31168-pokemon-xy-odemashi-ko-majin-hoopa
Попсовый мемориал,317,Poputepipikku Kinen,https://shikimori.one/animes/38068-poputepipikku-kinen
Прекрасный ритм: Все звёзды,317,Pretty Rhythm: All Star Selection,https://shikimori.one/animes/22215-pretty-rhythm-all-star-selection
Розовый дракон Сэрэндипити,317,Pure-tou no Nakama-tachi,https://shikimori.one/animes/3201-pure-tou-no-nakama-tachi
Святилище,317,Sanctuary,https://shikimori.one/animes/2698-sanctuary
Кулак Синего неба: Спешлы,317,Souten no Ken Specials,https://shikimori.one/animes/3864-souten-no-ken-specials
Настоящие слёзы: Спешлы,317,True Tears: Mini Chara 4-koma Gekijou,https://shikimori.one/animes/6234-true-tears-mini-chara-4-koma-gekijou
Киборг 009-1: Спешл,317,009-1: R&B,https://shikimori.one/animes/3234-009-1-r-b
Дьяволёнок,317,Akuma-kun,https://shikimori.one/animes/8194-akuma-kun
Принцесса Сахарок,317,Anmitsu Hime,https://shikimori.one/animes/6093-anmitsu-hime
Принцесса Сахарок,318,Anmitsu Hime,https://shikimori.one/animes/6093-anmitsu-hime
Новый мир: Глава будущего,318,Arata naru Sekai: World's/Start/Load/End,https://shikimori.one/animes/14373-arata-naru-sekai-world-s-start-load-end
Бубуки Буранки,318,Bubuki Buranki,https://shikimori.one/animes/z32023-bubuki-buranki
Боевые шинки,318,Busou Shinki,https://shikimori.one/animes/14237-busou-shinki
Нелегальный шоколад: Фильм,318,Chocolate Underground: Bokura no Chocolate Sensou,https://shikimori.one/animes/5238-chocolate-underground-bokura-no-chocolate-sensou
Суперкоманда Баратак,318,Choujin Sentai Baratack,https://shikimori.one/animes/6970-choujin-sentai-baratack
Код Гиас: Восставший Лелуш — Последний мораторий,318,Code Geass: Hangyaku no Lelouch R2 Picture Drama - Last Moratorium,https://shikimori.one/animes/33156-code-geass-hangyaku-no-lelouch-r2-picture-drama-last-moratorium
Киборг 009. Зов правосудия 1,318,Cyborg 009: Call of Justice 1,https://shikimori.one/animes/33685-cyborg-009-call-of-justice-1
Дораэмон и Бродяга Ичи,318,Doraemon and Itchy the Stray,https://shikimori.one/animes/2629-doraemon-and-itchy-the-stray
Парень-яойщик из старшей школы: Спешл,318,"Fudanshi Koukou Seikatsu: Sports no Aki, Bonnou no Aki",https://shikimori.one/animes/36629-fudanshi-koukou-seikatsu-sports-no-aki-bonnou-no-aki
Первобытный мальчик Рю,318,Genshi Shounen Ryuu,https://shikimori.one/animes/1537-genshi-shounen-ryuu
Серебряный Олинсис,318,Giniro no Olynsis: Tokito,https://shikimori.one/animes/1868-giniro-no-olynsis-tokito
Годзилла: Пожиратель звёзд,318,Godzilla 3: Hoshi wo Kuu Mono,https://shikimori.one/animes/37897-godzilla-3-hoshi-wo-kuu-mono
Братец на подработке!,318,Hataraku Onii-san!,https://shikimori.one/animes/36784-hataraku-onii-san
Точки соприкосновения,318,Human Crossing,https://shikimori.one/animes/1083-human-crossing
Кэйон! Ураон,318,K-On!: Ura-On!,https://shikimori.one/animes/7017-k-on-ura-on
Команда учёных-ниндзя Гатчамен F,318,Kagaku Ninja-tai Gatchaman F,https://shikimori.one/animes/z6375-kagaku-ninja-tai-gatchaman-f
Стальные Хроники Царств Спешл,318,Koutetsu Sangokushi Special,https://shikimori.one/animes/8304-koutetsu-sangokushi-special
Живая любовь! Проект «Школьный идол» — Обучающий фильм,318,Love Live! The School Idol Movie: Gekijou Manner CM,https://shikimori.one/animes/32476-love-live-the-school-idol-movie-gekijou-manner-cm
Гонщик Спиди,318,Mach GoGoGo (1997),https://shikimori.one/animes/3571-mach-gogogo-1997
Забыть прошлое 2,319,Memories Off 2nd,https://shikimori.one/animes/362-memories-off-2nd
Мобильный воин СД Гандам,319,Mobile Suit SD Gundam Mk I,https://shikimori.one/animes/z2302-mobile-suit-sd-gundam-mk-i
Выворот,319,Monkey Turn,https://shikimori.one/animes/2740-monkey-turn
Дневник богини Нюйвы,319,Nuwa Chengzhang Riji,https://shikimori.one/animes/33038-nuwa-chengzhang-riji
Нянбо,319,Nyanbo!,https://shikimori.one/animes/32805-nyanbo
Космические рудокопы,319,Oira Uchuu no Tankoufu,https://shikimori.one/animes/1867-oira-uchuu-no-tankoufu
Я вовсе не люблю своего старшего брата! Спешл,319,Oniichan no Koto nanka Zenzen Suki ja Nai n da kara ne!! Special,https://shikimori.one/animes/10219-oniichan-no-koto-nanka-zenzen-suki-ja-nai-n-da-kara-ne-special
Покемон: Мьюту наносит ответный удар — Эволюция,319,Pokemon Movie 22: Mewtwo no Gyakushuu Evolution,https://shikimori.one/animes/37966-pokemon-movie-22-mewtwo-no-gyakushuu-evolution
Покемон XY: Новогодний спешл 2014,319,Pokemon XY: New Year's Eve 2014 Super Mega Special,https://shikimori.one/animes/29419-pokemon-xy-new-year-s-eve-2014-super-mega-special
Покемон: Летний фестиваль Пикачу,319,Pokemon: Pikachu no Natsumatsuri,https://shikimori.one/animes/5845-pokemon-pikachu-no-natsumatsuri
Легенда о мечнике: Парящий дракон,319,Qin Shi Ming Yue 3D: Dianying Longteng Wanli,https://shikimori.one/animes/29910-qin-shi-ming-yue-3d-dianying-longteng-wanli
Сирена,319,Seiren,https://shikimori.one/animes/33836-seiren
Ночной рейд 1931: Предсказание,319,Senkou no Night Raid: Yogen,https://shikimori.one/animes/8840-senkou-no-night-raid-yogen
,319,,https://shikimori.one/animes/15015-shin-koihime-musou-otome-tairan-ova-omake
Новое воплощение богини: Дьяволята,319,Shin Megami Tensei Devil Children,https://shikimori.one/animes/4067-shin-megami-tensei-devil-children
Благословенная Кампанелла,319,Shukufuku no Campanella,https://shikimori.one/animes/z6979-shukufuku-no-campanella
Звездная девочка Ёко Ямамото II,319,Soreyuke! Uchuu Senkan Yamamoto Yohko II,https://shikimori.one/animes/1671-soreyuke-uchuu-senkan-yamamoto-yohko-ii
Тамагочи,319,Tamagotchi!,https://shikimori.one/animes/6900-tamagotchi
Тамала 2010: Кот-шпана в космосе,319,Tamala 2010: A Punk Cat in Space,https://shikimori.one/animes/2033-tamala-2010-a-punk-cat-in-space
,319,,https://shikimori.one/animes/37789-tenchi-muyou-ryououki-3rd-season-picture-drama
Обитель ангелов,320,Tenshi Kinryouku,https://shikimori.one/animes/z51-tenshi-kinryouku
Песня Божьей Коровки,320,Tentou Mushi no Uta,https://shikimori.one/animes/6397-tentou-mushi-no-uta
,320,,https://shikimori.one/animes/40693-the-idolm-ster-cinderella-girls-spin-off
,320,,https://shikimori.one/animes/13967-thermae-romae-x-asahi-shimbun-digital-collaboration
Для сердца 2: Путешественники по подземелью,320,To Heart 2: Dungeon Travelers,https://shikimori.one/animes/11773-to-heart-2-dungeon-travelers
Старый крокодил,320,Toshi wo Totta Wani,https://shikimori.one/animes/4475-toshi-wo-totta-wani
,320,,https://shikimori.one/animes/36145-tottoko-hamtarou-anime-dechu
Как смотреть фейерверк,320,"Uchiage Hanabi, Shita kara Miru ka? Yoko kara Miru ka?",https://shikimori.one/animes/34498-uchiage-hanabi-shita-kara-miru-ka-yoko-kara-miru-ka
Неуязвимая Левиафан,320,Zettai Bouei Leviathan,https://shikimori.one/animes/17681-zettai-bouei-leviathan
Тысяча и одна ночь Ёситаки Амано,320,1001 Nights,https://shikimori.one/animes/3914-1001-nights
"12 лет: Поцелуй, ненависть, любовь",320,12-sai.,https://shikimori.one/animes/23579-12-sai
Высь: Воспоминания ,320,Air Recap,https://shikimori.one/animes/36032-air-recap
Лотосовый фонарь,320,Bao Lian Deng,https://shikimori.one/animes/7752-bao-lian-deng
Моя дорогая Мари,320,Boku no Marie,https://shikimori.one/animes/1701-boku-no-marie
Девушки-золушки: Спешлы,320,Cinderella Girls Gekijou Specials,https://shikimori.one/animes/35805-cinderella-girls-gekijou-specials
