href,title_en,page_num,title_ru
https://shikimori.one/animes/z18617-girls-panzer-movie,Girls & Panzer Movie,11,Девушки и танки
https://shikimori.one/animes/31988-hibike-euphonium-2,Hibike! Euphonium 2,11,"Звучи, эуфониум! 2"
https://shikimori.one/animes/1842-major-s3,Major S3,11,Мэйджор 3
https://shikimori.one/animes/z19815-no-game-no-life,No Game No Life,12,Нет игры — нет жизни
https://shikimori.one/animes/5690-nodame-cantabile-finale,Nodame Cantabile: Finale,12,Нодамэ Кантабиле: Финал
https://shikimori.one/animes/2966-ookami-to-koushinryou,Ookami to Koushinryou,12,Волчица и пряности
https://shikimori.one/animes/34798-yuru-camp,Yuru Camp△,12,Лагерь на свежем воздухе
https://shikimori.one/animes/2402-ashita-no-joe,Ashita no Joe,12,Завтрашний Джо
https://shikimori.one/animes/31964-boku-no-hero-academia,Boku no Hero Academia,12,Моя геройская академия
https://shikimori.one/animes/38680-fruits-basket-1st-season,Fruits Basket 1st Season,12,Корзинка фруктов
https://shikimori.one/animes/3002-gyakkyou-burai-kaiji-ultimate-survivor,Gyakkyou Burai Kaiji: Ultimate Survivor,12,Кайдзи
https://shikimori.one/animes/1142-hachimitsu-to-clover-ii,Hachimitsu to Clover II,12,Мёд и клевер 2
https://shikimori.one/animes/z185-initial-d-first-stage,Initial D First Stage,12,Инициал Ди: Стадия первая
https://shikimori.one/animes/15227-kono-sekai-no-katasumi-ni,Kono Sekai no Katasumi ni,12,В этом уголке мира
https://shikimori.one/animes/558-major-s2,Major S2,12,Мэйджор 2
https://shikimori.one/animes/z30503-noragami-aragoto,Noragami Aragoto,12,Бездомный бог: Арагото
https://shikimori.one/animes/40080-quanzhi-gaoshou-zhi-dianfeng-rongyao,Quanzhi Gaoshou zhi Dianfeng Rongyao,12,Аватар короля. Фильм
https://shikimori.one/animes/z1033-sennen-joyuu,Sennen Joyuu,12,Актриса тысячелетия
https://shikimori.one/animes/759-tokyo-godfathers,Tokyo Godfathers,12,Однажды в Токио
https://shikimori.one/animes/5460-detective-conan-movie-13-the-raven-chaser,Detective Conan Movie 13: The Raven Chaser,12,Детектив Конан: Охота на ворона
https://shikimori.one/animes/32843-senki-zesshou-symphogear-xv,Senki Zesshou Symphogear XV,12,Песня боевых принцесс: Мехасимфония 5
https://shikimori.one/animes/z9863-sket-dance,SKET Dance,12,Скет Данс
https://shikimori.one/animes/z32188-steins-gate-kyoukaimenjou-no-missing-link-divide-by-zero,Steins;Gate: Kyoukaimenjou no Missing Link - Divide By Zero,12,Врата Штейна: Найти недостающее звено — Деление на ноль
https://shikimori.one/animes/23847-yahari-ore-no-seishun-love-comedy-wa-machigatteiru-zoku,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku,13,"Как и ожидалось, моя школьная романтическая жизнь не удалась 2"
https://shikimori.one/animes/7674-bakuman,Bakuman.,13,Бакуман
https://shikimori.one/animes/z10800-chihayafuru,Chihayafuru,13,Яркая Тихая
https://shikimori.one/animes/z22297-fate-stay-night-unlimited-blade-works,Fate/stay night: Unlimited Blade Works,13,Судьба/Ночь схватки: Бесконечный мир клинков
https://shikimori.one/animes/9735-gintama-shinyaku-benizakura-hen,Gintama: Shinyaku Benizakura-hen,13,Гинтама: Сказание о Бэнидзакуре — Дополнение
https://shikimori.one/animes/z1889-higurashi-no-naku-koro-ni-kai,Higurashi no Naku Koro ni Kai,13,Когда плачут цикады: Разгадки
https://shikimori.one/animes/z36296-hinamatsuri,Hinamatsuri,13,Праздник кукол
https://shikimori.one/animes/22507-initial-d-final-stage,Initial D Final Stage,13,Инициал Ди: Стадия финальная
https://shikimori.one/animes/38993-karakai-jouzu-no-takagi-san-2,Karakai Jouzu no Takagi-san 2,13,Озорная Такаги 2
https://shikimori.one/animes/y18195-little-busters-refrain,Little Busters!: Refrain,13,Маленькие проказники! Ещё раз
https://shikimori.one/animes/512-majo-no-takkyuubin,Majo no Takkyuubin,13,Ведьмина служба доставки
https://shikimori.one/animes/3226-major-s4,Major S4,13,Мэйджор 4
https://shikimori.one/animes/z35466-relife-kanketsu-hen,ReLIFE: Kanketsu-hen,13,Повторная жизнь: Заключительная глава
https://shikimori.one/animes/3091-xxxholic-kei,xxxHOLiC Kei,13,Триплексоголик: Продолжение
https://shikimori.one/animes/16664-kaguya-hime-no-monogatari,Kaguya-hime no Monogatari,13,Сказание о принцессе Кагуя
https://shikimori.one/animes/585-mimi-wo-sumaseba,Mimi wo Sumaseba,13,Шёпот сердца
https://shikimori.one/animes/38249-saiki-kusuo-no-nan-kanketsu-hen,Saiki Kusuo no Ψ-nan: Kanketsu-hen,13,Ох уж этот экстрасенс Сайки Кусуо! Финал
https://shikimori.one/animes/23327-space-dandy-2nd-season,Space☆Dandy 2nd Season,13,Космический Денди 2
https://shikimori.one/animes/2236-toki-wo-kakeru-shoujo,Toki wo Kakeru Shoujo,13,"Девочка, покорившая время"
https://shikimori.one/animes/34537-yoru-wa-mijikashi-arukeyo-otome,Yoru wa Mijikashi Arukeyo Otome,13,Весенняя ночь коротка
https://shikimori.one/animes/39792-eizouken-ni-wa-te-wo-dasu-na,Eizouken ni wa Te wo Dasu na!,14,Руки прочь от кинокружка!
https://shikimori.one/animes/34636-ballroom-e-youkoso,Ballroom e Youkoso,14,Сквозь бальный зал
https://shikimori.one/animes/10271-gyakkyou-burai-kaiji-hakairoku-hen,Gyakkyou Burai Kaiji: Hakairoku-hen,14,Кайдзи 2
https://shikimori.one/animes/z138-hunter-x-hunter-greed-island,Hunter x Hunter: Greed Island,14,Охотник х Охотник: Остров Жадности
https://shikimori.one/animes/6811-inuyasha-tv-kanketsu-hen,InuYasha (TV): Kanketsu-hen,14,Инуяся: Последний акт
https://shikimori.one/animes/14719-jojo-no-kimyou-na-bouken-tv,JoJo no Kimyou na Bouken (TV),14,Невероятное приключение ДжоДжо
https://shikimori.one/animes/35677-liz-to-aoi-tori,Liz to Aoi Tori,14,Лиз и синяя птица
https://shikimori.one/animes/9890-major-message,Major: Message,14,Мэйджор: Письмо
https://shikimori.one/animes/z33051-mobile-suit-gundam-iron-blooded-orphans-2nd-season,Mobile Suit Gundam: Iron-Blooded Orphans 2nd Season,14,Гандам: Железнокровные сироты 2
https://shikimori.one/animes/13759-sakura-sou-no-pet-na-kanojo,Sakura-sou no Pet na Kanojo,14,Кошечка из Сакурасо
https://shikimori.one/animes/6-trigun,Trigun,14,Триган
https://shikimori.one/animes/34822-tsuki-ga-kirei,Tsuki ga Kirei,14,"Прекрасна, как луна"
https://shikimori.one/animes/6864-xxxholic-rou,xxxHOLiC Rou,14,Триплексоголик: Клетка
https://shikimori.one/animes/38408-boku-no-hero-academia-4th-season,Boku no Hero Academia 4th Season,14,Моя геройская академия 4
https://shikimori.one/animes/12115-berserk-ougon-jidai-hen-iii-kourin,Berserk: Ougon Jidai-hen III - Kourin,14,Берсерк: Золотой Век III — Сошествие
https://shikimori.one/animes/32867-bungou-stray-dogs-2nd-season,Bungou Stray Dogs 2nd Season,14,Проза бродячих псов 2
https://shikimori.one/animes/z38731-diamond-no-ace-act-ii,Diamond no Ace: Act II,14,Путь аса: Акт II
https://shikimori.one/animes/39533-given,Given,14,Дарованный
https://shikimori.one/animes/265-hajime-no-ippo-mashiba-vs-kimura,Hajime no Ippo: Mashiba vs. Kimura,14,Первый шаг: Машиба против Кимуры
https://shikimori.one/animes/39570-high-score-girl-ii,High Score Girl II,14,Девчонка не промах 2
https://shikimori.one/animes/11771-kuroko-no-basket,Kuroko no Basket,15,Баскетбол Куроко
https://shikimori.one/animes/28675-kyoukai-no-kanata-movie-2-i-ll-be-here-mirai-hen,Kyoukai no Kanata Movie 2: I'll Be Here - Mirai-hen,15,По ту сторону границы: Я буду рядом — Будущее
https://shikimori.one/animes/37515-made-in-abyss-movie-2-hourou-suru-tasogare,Made in Abyss Movie 2: Hourou Suru Tasogare,15,Созданный в Бездне: Блуждающие сумерки
https://shikimori.one/animes/z38234-one-piece-movie-14-stampede,One Piece Movie 14: Stampede,15,Ван-Пис: Бегство
https://shikimori.one/animes/853-ouran-koukou-host-club,Ouran Koukou Host Club,15,Клуб свиданий старшей школы Оран
https://shikimori.one/animes/35848-promare,Promare,15,Промар
https://shikimori.one/animes/31715-working-lord-of-the-takanashi,Working!!!: Lord of the Takanashi,15,Работа!! 3: Лорд Таканаси
https://shikimori.one/animes/962-aria-the-natural,Aria the Natural,15,Ария: Природа
https://shikimori.one/animes/372-cardcaptor-sakura-movie-2-fuuin-sareta-card,Cardcaptor Sakura Movie 2: Fuuin Sareta Card,15,Сакура — собирательница карт: Запечатанная карта
https://shikimori.one/animes/z6746-durarara,Durarara!!,15,Дюрарара!!
https://shikimori.one/animes/36990-non-non-biyori-movie-vacation,Non Non Biyori Movie: Vacation,15,Деревенская глубинка: Каникулы
https://shikimori.one/animes/38481-toaru-kagaku-no-railgun-t,Toaru Kagaku no Railgun T,15,Некий научный Рейлган T
https://shikimori.one/animes/z4155-one-piece-film-strong-world,One Piece Film: Strong World,15,Ван-Пис: Жестокий мир
https://shikimori.one/animes/z12859-one-piece-film-z,One Piece Film: Z,15,Ван-Пис: Z
https://shikimori.one/animes/36949-shokugeki-no-souma-san-no-sara-tootsuki-ressha-hen,Shokugeki no Souma: San no Sara - Tootsuki Ressha-hen,15,Повар-боец Сома: Третье блюдо — Часть II
https://shikimori.one/animes/x1519-black-lagoon-the-second-barrage,Black Lagoon: The Second Barrage,15,Пираты «Чёрной лагуны»: Второй залп
https://shikimori.one/animes/40417-fruits-basket-2nd-season,Fruits Basket 2nd Season,15,Корзинка фруктов 2
https://shikimori.one/animes/z121-fullmetal-alchemist,Fullmetal Alchemist,15,Стальной алхимик
https://shikimori.one/animes/39198-kanata-no-astra,Kanata no Astra,15,"Астра, затерянная в космосе"
https://shikimori.one/animes/1604-katekyo-hitman-reborn,Katekyo Hitman Reborn!,15,Репетитор-киллер Реборн!
https://shikimori.one/animes/19123-one-piece-episode-of-merry-mou-hitori-no-nakama-no-monogatari,One Piece: Episode of Merry - Mou Hitori no Nakama no Monogatari,16,Ван-Пис: Эпизод Мерри — История об ещё одном накаме
https://shikimori.one/animes/40542-saiki-kusuo-no-nan-shidou-hen,Saiki Kusuo no Ψ-nan: Ψ-shidou-hen,16,Ох уж этот экстрасенс Сайки Кусуо! Начало
https://shikimori.one/animes/y6547-angel-beats,Angel Beats!,16,Ангельские ритмы!
https://shikimori.one/animes/37171-asobi-asobase,Asobi Asobase,16,Давайте сыграем
https://shikimori.one/animes/28223-death-parade,Death Parade,16,Смертельный парад
https://shikimori.one/animes/40417-fruits-basket-2nd-season,Fruits Basket 2nd Season,16,Корзинка фруктов 2
https://shikimori.one/animes/813-dragon-ball-z,Dragon Ball Z,16,Драконий жемчуг Зет
https://shikimori.one/animes/22145-kuroshitsuji-book-of-circus,Kuroshitsuji: Book of Circus,16,Тёмный дворецкий: Глава о цирке
https://shikimori.one/animes/z6336-mobile-suit-gundam-unicorn,Mobile Suit Gundam Unicorn,16,Мобильный воин Гандам: Единорог
https://shikimori.one/animes/35608-chuunibyou-demo-koi-ga-shitai-movie-take-on-me,Chuunibyou demo Koi ga Shitai! Movie: Take On Me,16,Чудачества любви не помеха: Положись на меня
https://shikimori.one/animes/32005-detective-conan-movie-20-the-darkest-nightmare,Detective Conan Movie 20: The Darkest Nightmare,16,Детектив Конан: Худший из кошмаров
https://shikimori.one/animes/38668-dorohedoro,Dorohedoro,16,Дорохедоро
https://shikimori.one/animes/z23317-kuroshitsuji-book-of-murder,Kuroshitsuji: Book of Murder,16,Тёмный дворецкий: Глава об убийстве
https://shikimori.one/animes/10153-mahou-shoujo-lyrical-nanoha-the-movie-2nd-a-s,Mahou Shoujo Lyrical Nanoha: The Movie 2nd A's,16,Лиричная волшебница Наноха 2: Ас 
https://shikimori.one/animes/1453-maison-ikkoku,Maison Ikkoku,16,Доходный дом Иккоку
https://shikimori.one/animes/4477-nodame-cantabile-paris-hen,Nodame Cantabile: Paris-hen,16,Нодамэ Кантабиле: Парижская глава
https://shikimori.one/animes/z23623-non-non-biyori-repeat,Non Non Biyori Repeat,16,Деревенская глубинка 2
https://shikimori.one/animes/z235-detective-conan,Detective Conan,16,Детектив Конан
https://shikimori.one/animes/6467-detective-conan-movie-14-the-lost-ship-in-the-sky,Detective Conan Movie 14: The Lost Ship in the Sky,16,Детектив Конан: Потерянный корабль в небе
https://shikimori.one/animes/37520-dororo,Dororo,16,Дороро
https://shikimori.one/animes/239-gankutsuou,Gankutsuou,17,Граф Монте-Кристо
https://shikimori.one/animes/20899-jojo-no-kimyou-na-bouken-part-3-stardust-crusaders,JoJo no Kimyou na Bouken Part 3: Stardust Crusaders,17,Невероятное приключение ДжоДжо: Рыцари звёздной пыли
https://shikimori.one/animes/3701-kaiba,Kaiba,17,Кайба
https://shikimori.one/animes/z25681-kamisama-hajimemashita,Kamisama Hajimemashita◎,17,"Приятно познакомиться, Бог 2"
https://shikimori.one/animes/x11597-nisemonogatari,Nisemonogatari,17,Истории подделок
https://shikimori.one/animes/z440-shoujo-kakumei-utena,Shoujo Kakumei Utena,17,Юная революционерка Утэна
https://shikimori.one/animes/35838-shoujo-shuumatsu-ryokou,Shoujo Shuumatsu Ryokou,17,Девушки в последнем путешествии
https://shikimori.one/animes/3901-baccano-specials,Baccano! Specials,17,Шумиха! Спешлы
https://shikimori.one/animes/z36946-dragon-ball-super-movie-broly,Dragon Ball Super Movie: Broly,17,Драконий жемчуг: Супер — Броли
https://shikimori.one/animes/36371-ginga-eiyuu-densetsu-die-neue-these-seiran-3,Ginga Eiyuu Densetsu: Die Neue These - Seiran 3,17,Легенда о героях Галактики: Новый тезис. Межзвёздная война — Часть 3
https://shikimori.one/animes/z18-initial-d-fourth-stage,Initial D Fourth Stage,17,Инициал Ди: Стадия четвёртая
https://shikimori.one/animes/35857-lupin-iii-part-5,Lupin III: Part 5,17,Люпен III: Часть V
https://shikimori.one/animes/32902-mahoutsukai-no-yome-hoshi-matsu-hito,Mahoutsukai no Yome: Hoshi Matsu Hito,17,Невеста чародея: В ожидании путеводной звезды
https://shikimori.one/animes/1827-seirei-no-moribito,Seirei no Moribito,17,Хранитель священного духа
